"from_id","from_name","message","created_time","type","link","id","story","likes_count.x","comments_count","shares_count","likes_count.y","love_count","haha_count","wow_count","sad_count","angry_count"
"115987058416365","Estadão","Emissora divulgou imagens de nova novela; veja no Emais Estadão #estadão","2017-10-19T03:10:01+0000","link","http://emais.estadao.com.br/noticias/tv,estaria-a-globo-tentando-fazer-uma-novela-parecida-com-game-of-thrones,70002051723","115987058416365_2185846624763721",NA,908,661,95,908,10,1749,60,16,31
"115987058416365","Estadão","No Fera #estadão","2017-10-19T02:50:02+0000","link","http://esportefera.com.br/noticias/futebol,messi-tira-pastillha-de-glicose-da-meia-e-toma-durante-o-jogo-assista,70002051756","115987058416365_2185887498092967",NA,1279,81,31,1279,10,129,46,7,3
"115987058416365","Estadão","'Alguns catastrofistas estocam produtos de uso diário como absorventes, sementes de vegetais e cigarros (desde sempre o principal meio de troca nas cadeias) para servir como moedas alternativas a prata e ouro. Bebidas alcoólicas também se revelarão de grande utilidade' (via The New York Times) #estadão","2017-10-19T02:30:02+0000","link","http://bit.ly/2yR9gQL","115987058416365_2184385278243189",NA,46,6,7,46,1,4,1,0,0
"115987058416365","Estadão","Guitarrista exímio saca baladas e blues que fazem vibrar mesmo um estádio parcialmente lotado (via Cultura Estadão) #estadão","2017-10-19T02:10:01+0000","link","http://bit.ly/2xPnaCZ","115987058416365_2185872254761158",NA,2830,171,76,2830,554,11,20,4,8
"115987058416365","Estadão","Sintomas labirínticos podem ser sinal de outros problemas (via USP - Universidade de São Paulo) #estadão","2017-10-19T01:54:12+0000","link","http://bit.ly/2xPWP7O","115987058416365_2185860391429011",NA,7163,2748,3708,7163,70,3,465,21,1
"115987058416365","Estadão","#estadão (via Estadão Esportes)","2017-10-19T01:38:59+0000","link","http://bit.ly/2sEN9cB","115987058416365_2185853114763072",NA,125,9,4,125,1,14,0,2,8
"115987058416365","Estadão","Coluna do Estadão: Ânimos exaltados em comissão da Câmara #estadão","2017-10-19T01:12:00+0000","link","http://politica.estadao.com.br/blogs/coluna-do-estadao/deputado-diz-que-mae-de-ministro-da-cultura-deveria-ser-exposta-de-perna-aberta-em-museu/","115987058416365_2185825714765812",NA,567,200,178,567,44,378,57,32,290
"115987058416365","Estadão","Irmãs dizem que até um santo faria parte da rede caso ela existisse antes ������������ #amémWiFi (via Emais Estadão) #estadão","2017-10-19T00:50:00+0000","link","http://bit.ly/2l0me8Y","115987058416365_2185534871461563",NA,2387,188,147,2387,290,614,29,2,5
"115987058416365","Estadão","#estadão (via Economia Estadão)","2017-10-19T00:35:00+0000","link","http://bit.ly/2kZI8cb","115987058416365_2185488368132880",NA,2810,112,517,2810,383,98,6,6,13
"115987058416365","Estadão","Mais polêmica a caminho (via Fera) #estadão","2017-10-19T00:20:00+0000","link","http://bit.ly/2xPA302","115987058416365_2185713404777043",NA,1439,693,358,1439,28,1549,39,4,230
"115987058416365","Estadão","Ao retomar ao Senado, tucano fez críticas aos irmãos Wesley e Joesley Batista e a 'homens de Estado' (via Politica Estadão) #estadão","2017-10-19T00:05:00+0000","link","http://politica.estadao.com.br/noticias/geral,aecio-retoma-mandato-e-afirma-que-volta-ao-senado-com-rancor,70002051525","115987058416365_2185723291442721",NA,820,2456,660,820,21,3343,38,32,1605
"115230991849922","O Globo","Documento é lido na abertura da exposição 'Histórias da sexualidade', no Masp. https://glo.bo/2hQzfwU #JornalOGlobo","2017-10-20T00:00:00+0000","link","https://glo.bo/2hQzfwU","115230991849922_1837705776269093",NA,2042,2083,278,2042,495,274,35,42,1998
"115230991849922","O Globo","Declaração foi feita em pedido de manutenção da prisão do ex-ministro. https://glo.bo/2hQYAH7 #JornalOGlobo","2017-10-19T23:40:00+0000","link","https://glo.bo/2hQYAH7","115230991849922_1837776892928648",NA,493,133,125,493,9,69,10,5,23
"115230991849922","O Globo","A plataforma de shows Rio na Rua oferece aos cariocas – e visitantes! – música boa ao vivo e ao ar livre tocada por artistas dos mais variados estilos. Aproveite e divirta-se! - http://glab.oglobo.globo.com/rionarua/o-som-da-rua-conheca-a-trajetoria-e-as-cancoes-dos-musicos-que-vem-agitando-o-rio/?utm_source=oglobo_social&utm_medium=facebook&utm_campaign=rionarua","2017-10-19T23:38:36+0000","photo","https://www.facebook.com/jornaloglobo/photos/a.123958997643788.9532.115230991849922/1837797482926589/?type=3","115230991849922_1837799059593098",NA,26,7,8,26,4,0,0,0,2
"115230991849922","O Globo","Exame criminológico deverá ser feito em até 60 dias. https://glo.bo/2hPhcHB #JornalOGlobo","2017-10-19T23:20:00+0000","link","https://glo.bo/2hPhcHB","115230991849922_1837700002936337",NA,520,349,60,520,9,33,20,67,721
"115230991849922","O Globo","Ele foi acusado de três delitos e levado a um centro juvenil pela polícia. https://glo.bo/2x7A1fj #JornalOGlobo","2017-10-19T23:01:00+0000","link","https://glo.bo/2x7A1fj","115230991849922_1837699099603094",NA,223,82,22,223,4,13,31,60,6
"115230991849922","O Globo","[via Ancelmo Gois] https://glo.bo/2x9IBu2 #JornalOGlobo","2017-10-19T22:42:00+0000","link","https://glo.bo/2x9IBu2","115230991849922_1837688862937451",NA,512,79,418,512,4,5,95,203,10
"115230991849922","O Globo","Garoto levado ao Hospital Estadual Alberto Torres. https://glo.bo/2x9XyfO #JornalOGlobo","2017-10-19T22:31:13+0000","link","https://glo.bo/2x9XyfO","115230991849922_1837740832932254",NA,132,30,18,132,1,0,4,103,12
"115230991849922","O Globo","Conheça a história de Lija, uma chinesa que saiu de uma fábrica de mísseis para virar jornalista. #cidadaoglobal","2017-10-19T22:09:42+0000","video","https://www.facebook.com/jornaloglobo/videos/1837717686267902/","115230991849922_1837717686267902","O Globo with Santander Brasil.",34,2,5,34,2,0,0,0,0
"115230991849922","O Globo","[via Lauro Jardim] https://glo.bo/2hPJ5PK #JornalOGlobo","2017-10-19T22:08:01+0000","link","https://glo.bo/2hPJ5PK","115230991849922_1837604406279230",NA,116,22,6,116,6,6,1,0,1
"115230991849922","O Globo","Defesa argumentou que bloqueio se baseou na tese de que acordo de delação dos executivos estava rescindido, fato que não ocorreu. https://glo.bo/2x71Iox #JornalOGlobo","2017-10-19T21:51:00+0000","link","https://glo.bo/2x71Iox","115230991849922_1837386286301042",NA,105,28,12,105,1,6,1,1,32
"115230991849922","O Globo","Na primeira denúncia, ministros só deixaram cargo no dia da votação. https://glo.bo/2hR5mNa #JornalOGlobo","2017-10-19T21:34:00+0000","link","https://glo.bo/2hR5mNa","115230991849922_1837497279623276",NA,144,79,61,144,4,16,3,1,65
"115230991849922","O Globo","Estudante teve matrícula vetada para 2018. https://glo.bo/2hQyGTS #JornalOGlobo","2017-10-19T21:17:00+0000","link","https://glo.bo/2hQyGTS","115230991849922_1837602492946088",NA,4740,1580,1402,4740,1449,396,206,294,2735
"115230991849922","O Globo","‘A orientação sexual não contamina ninguém. O preconceito, sim’, diz Edson Fachin. https://glo.bo/2hRcn0s #JornalOGlobo","2017-10-19T21:00:00+0000","link","https://glo.bo/2hRcn0s","115230991849922_1837609972945340",NA,2156,278,191,2156,870,22,17,12,219
"115230991849922","O Globo","Drag queen que gravou visita a escola de Minas Gerais responde comentários de 'haters'. No vídeo alvo de críticas, Nino de Barros pergunta às crianças se há brinquedos de menina e de menino #JornalOGlobo","2017-10-19T20:50:00+0000","video","https://www.facebook.com/jornaloglobo/videos/1837561559616848/","115230991849922_1837561559616848",NA,529,806,149,529,480,21,5,11,749
"115230991849922","O Globo","Já nas bilheterias, em dinheiro. https://glo.bo/2hQRJNM #JornalOGlobo","2017-10-19T20:40:00+0000","link","https://glo.bo/2hQRJNM","115230991849922_1837413529631651",NA,150,15,15,150,15,2,2,0,1
"115230991849922","O Globo","O deputado Givaldo Carimbão (PHS-AL) mandou o decoro às favas e ultrapassou todos os limites do bom senso ao insultar a mãe do Ministro da Cultura, Sérgio Sá Leitão, durante uma discussão: ""Queria pegar a mãe do ministro e botar de perna aberta para ver se ele gostava. Pegar sua filha..."", disse o parlamentar, ao criticar as exposições que mostram cenas de nudez. Leia mais: https://glo.bo/2yV4wKg","2017-10-19T20:30:00+0000","video","https://www.facebook.com/jornaloglobo/videos/1837526476287023/","115230991849922_1837526476287023",NA,1078,941,762,1078,303,276,41,24,118
"115230991849922","O Globo","Proposta aprovada em 2015 pelo Senado entrou pela quinta vez neste mês na pauta. https://glo.bo/2x78KJX #JornalOGlobo","2017-10-19T20:20:00+0000","link","https://glo.bo/2x78KJX","115230991849922_1837445306295140",NA,124,125,18,124,9,51,2,6,38
"115230991849922","O Globo","Relatório foi anexado em processo que o tucano responde no STF. https://glo.bo/2x9NiEl #JornalOGlobo","2017-10-19T20:02:12+0000","link","https://glo.bo/2x9NiEl","115230991849922_1837566469616357",NA,2973,421,3354,2973,19,576,110,58,1579
"115230991849922","O Globo","Voo ia para Miami https://glo.bo/2x8TTid #JornalOGlobo","2017-10-19T19:45:00+0000","link","https://glo.bo/2x8TTid","115230991849922_1837508709622133",NA,792,101,51,792,5,8,205,34,5
"115230991849922","O Globo","Ela dormia em cama quebrada e tinha dificuldades de fala e locomoção. https://glo.bo/2x8R6FX #JornalOGlobo","2017-10-19T19:34:01+0000","link","https://glo.bo/2x8R6FX","115230991849922_1837499532956384",NA,2236,117,190,2236,10,1,61,2084,783
"115230991849922","O Globo","Doria anunciou produto, feito à base de itens próximos ao vencimento, como complemento para merenda escolar em São Paulo. https://glo.bo/2hQwDiH #JornalOGlobo","2017-10-19T19:15:42+0000","link","https://glo.bo/2hQwDiH","115230991849922_1837491479623856",NA,378,296,70,378,53,36,12,12,79
"115230991849922","O Globo","Pré-candidato pelo PDT afirma que leva vantagem em 2018 sem Lula. https://glo.bo/2hRqClJ #JornalOGlobo","2017-10-19T19:00:21+0000","link","https://glo.bo/2hRqClJ","115230991849922_1837495939623410",NA,1622,1102,133,1622,327,1820,17,3,143
"115230991849922","O Globo","Em folhetos que eram distribuídos para turistas, as comunidades haviam sido apagadas. https://glo.bo/2hQ9JrQ #JornalOGlobo","2017-10-19T18:40:00+0000","link","https://glo.bo/2hQ9JrQ","115230991849922_1837427969630207",NA,285,199,29,285,9,133,13,8,63
"115230991849922","O Globo","Ele destacou que 'nem conhece' Pabllo Vittar. https://glo.bo/2hRkKZJ #JornalOGlobo","2017-10-19T18:20:00+0000","link","https://glo.bo/2hRkKZJ","115230991849922_1837400469632957",NA,369,325,20,369,22,249,8,10,152
"115230991849922","O Globo","Ex-presidente do Comitê Olímpico estava preso há um mês. https://glo.bo/2hPEz3z #JornalOGlobo [via Lauro Jardim]","2017-10-19T18:00:55+0000","link","https://glo.bo/2hPEz3z","115230991849922_1837416186298052",NA,499,489,581,499,4,292,47,29,1034
"115230991849922","O Globo","Glauber Braga (PSOL-RJ) e Delegado Éder Mauro (PSD-PA) quase se agrediram fisicamente durante uma discussão, e precisaram ser separados. Alberto Fraga (DEM-DF) ironizou:  https://glo.bo/2yUZ61N   #JornalOGlobo","2017-10-19T17:40:02+0000","link","https://glo.bo/2yUZ61N","115230991849922_1837341656305505",NA,818,406,190,818,50,416,26,29,228
"115230991849922","O Globo","������  https://glo.bo/2yARQFo #JornalOGlobo","2017-10-19T17:20:01+0000","link","https://glo.bo/2yARQFo","115230991849922_1837346736304997",NA,7204,559,691,7205,138,1434,2827,106,9
"115230991849922","O Globo","O drama do teatro no Rio:   https://glo.bo/2yyn4Nl #JornalOGlobo  #BlogGenteBoa","2017-10-19T17:00:00+0000","link","https://glo.bo/2yyn4Nl","115230991849922_1837083416331329",NA,2279,1133,886,2279,34,823,349,3135,24
"115230991849922","O Globo","Ele fica desesperado ao saber que a sereia fugiu com Ruyzinho:   https://glo.bo/2yAz2pB #JornalOGlobo  Via Patrícia Kogut","2017-10-19T16:38:17+0000","link","https://glo.bo/2yAz2pB","115230991849922_1837313509641653",NA,967,46,17,967,15,11,18,0,30
"115230991849922","O Globo","Programação à beira da piscina será aberta a não-hóspedes:     https://glo.bo/2gtW1y3  #JornalOGlobo #BlogGenteBoa","2017-10-19T16:20:02+0000","link","https://glo.bo/2gtW1y3","115230991849922_1837077739665230",NA,1206,322,79,1206,87,54,42,1,1
"115230991849922","O Globo","Uma das principais alterações refere-se ao modelo de reajuste dos planos para idosos:   https://glo.bo/2yxNBtZ #JornalOGlobo","2017-10-19T16:20:00+0000","link","https://glo.bo/2yxNBtZ","115230991849922_1836933793012958",NA,59,14,30,59,0,0,1,2,20
"115230991849922","O Globo","O campeonato que nunca tem fim. https://glo.bo/2x8OWG0 #JornalOGlobo","2017-10-19T15:59:12+0000","link","https://glo.bo/2x8OWG0","115230991849922_1837254479647556",NA,291,159,37,291,18,256,4,1,7
"115230991849922","O Globo","AO VIVO - ENEM 2017: O GLOBO ENTREVISTA PRESIDENTE DO INEP

Maria Inês Fini responde perguntas sobre o Enem, a reforma do Ensino Médio e a Base Nacional Comum","2017-10-19T15:53:23+0000","video","https://www.facebook.com/jornaloglobo/videos/1837241476315523/","115230991849922_1837241476315523","O Globo was live.",203,544,44,203,26,2,3,3,37
"115230991849922","O Globo","O filme se passa na década de 70, mas trata de questões que continuam atuais: a remuneração igual para mulheres e homens com o mesmo cargo, por exemplo.  https://glo.bo/2yyRoay #JornalOGlobo","2017-10-19T15:40:00+0000","link","https://glo.bo/2yyRoay","115230991849922_1836853859687618",NA,199,64,6,199,40,7,3,0,12
"115230991849922","O Globo","Luciano Huck? Lula? Doria? Bolsonaro?  A 353 dias das eleições presidenciais de 2018,  Pedro Dias Leite, Carolina Morand e Maiá Menezes, editores de País do #JornalOGlobo, discutem quais podem ser os candidatos:  #JornalOGlobo","2017-10-19T15:20:01+0000","video","https://www.facebook.com/jornaloglobo/videos/1836857956353875/","115230991849922_1836857956353875",NA,442,624,69,442,11,95,8,22,52
"115230991849922","O Globo","Confira coluna de Míriam Leitão: https://glo.bo/2yyk2IX #JornalOGlobo","2017-10-19T15:06:01+0000","link","https://glo.bo/2yyk2IX","115230991849922_1837155396324131",NA,772,281,397,772,9,91,13,36,126
"115230991849922","O Globo","Mulheres de todo o mundo estão usando a hashtag  #MeToo/ #EuTambém para mostrar o espantoso número de casos de assédio e violência que acontecem todos os dias após o caso do produtor Harvey Weinstein, em Hollywood. Se você já passou por algo parecido, deixe seu relato: #JornalOGlobo","2017-10-19T15:00:01+0000","photo","https://www.facebook.com/jornaloglobo/photos/a.123958997643788.9532.115230991849922/1837039289669075/?type=3","115230991849922_1837054453000892",NA,640,705,69,640,4,124,7,202,20
"115230991849922","O Globo","Em meio à polêmica portaria que modifica as regras de combate ao trabalho escravo, o Ministro do Supremo Tribunal Federal defendeu que o tema não seja ""ideologizado"".  https://glo.bo/2yyQdry #JornalOGlobo","2017-10-19T14:53:20+0000","link","https://glo.bo/2yyQdry","115230991849922_1837151559657848",NA,1189,2234,2340,1189,17,1260,44,49,2522
"115230991849922","O Globo","'Histórias da sexualidade' não permitirá a entrada de crianças e adolescentes, nem acompanhados pelos pais ou responsáveis. https://glo.bo/2yytsnD #JornalOGlobo","2017-10-19T14:40:02+0000","link","https://glo.bo/2yytsnD","115230991849922_1836868286352842",NA,5638,1442,728,5638,960,451,55,148,170
"115230991849922","O Globo","""As mulheres dizem: 'Sabiá, canta lá em casa'"", diz o ator, que pede destaque para avisar que está solteiro. Aliás, solteiríssimo: ""Escreve em negrito"".      https://glo.bo/2yws1Gd #JornalOGlobo","2017-10-19T14:30:00+0000","link","https://glo.bo/2yws1Gd","115230991849922_1836808326358838",NA,3308,438,70,3308,466,461,45,0,8
"115230991849922","O Globo","O vídeo mostra a pele da modelo mudando de cor quando ela aplica o creme hidratante:   https://glo.bo/2yUj5xk  #JornalOGlobo","2017-10-19T14:00:01+0000","link","https://glo.bo/2yUj5xk","115230991849922_1837001073006230",NA,337,569,91,337,9,401,35,24,165
"115230991849922","O Globo","""É preciso que o nosso prefeito devolva à Secretaria de Saúde um caráter técnico, desvinculado da política partidária, para manter conquistas e fazer o sistema evoluir.""   https://glo.bo/2yTQd8N  #JornalOGlobo","2017-10-19T13:51:01+0000","link","https://glo.bo/2yTQd8N","115230991849922_1837039046335766",NA,248,111,128,248,2,9,4,25,54
"115230991849922","O Globo","Grávida de 35 semanas, a mulher acordou com fortes dores abdominais e correu para o hospital. https://glo.bo/2yTvt0D #JornalOGlobo","2017-10-19T13:40:01+0000","link","https://glo.bo/2yTvt0D","115230991849922_1837021536337517",NA,6909,1888,1421,6909,24,105,6553,642,6
"115230991849922","O Globo","Saiba como:    https://glo.bo/2yUrzVo #JornalOGlobo","2017-10-19T13:28:54+0000","link","https://glo.bo/2yUrzVo","115230991849922_1837027883003549",NA,269,15,57,269,1,3,4,1,0
"115230991849922","O Globo","O ministro do Supremo Tribunal Federal  pediu ""bom senso"" às turmas da Corte para que levem a plenário casos como o do afastamento do senador Aécio Neves:  https://glo.bo/2yyaZYv #JornalOGlobo","2017-10-19T13:21:33+0000","link","https://glo.bo/2yyaZYv","115230991849922_1837020506337620",NA,113,173,23,113,1,24,1,1,121
"115230991849922","O Globo","""Queria pegar a mãe do ministro e botar de perna aberta"", disse o deputado Givaldo Carimbão.   https://glo.bo/2yV4wKg  #JornalOGlobo","2017-10-19T12:55:28+0000","link","https://glo.bo/2yV4wKg","115230991849922_1836990736340597",NA,283,281,103,283,10,157,33,17,147
"115230991849922","O Globo","Qual seria o final perfeito para Ivan?  https://glo.bo/2yAzNiF #JornalOGlobo Via: Patrícia Kogut","2017-10-19T12:43:02+0000","link","https://glo.bo/2yAzNiF","115230991849922_1836968353009502",NA,405,209,9,405,81,7,3,1,52
"115230991849922","O Globo","Traficantes estão nos federais de Porto Velho (RO) e Mossoró (RN).    https://glo.bo/2yVxIAw #JornalOGlobo  Via Ancelmo Gois","2017-10-19T12:20:00+0000","link","https://glo.bo/2yVxIAw","115230991849922_1836931003013237",NA,197,41,5,197,8,6,2,0,0
"115230991849922","O Globo","""Inicialmente não percebi, mas achei estranho quando ele (Trump) disse 'minha mulher Melania, ela está bem aqui', para tentar convencer a mídia de que era ela"", comentou um usuário do Twitter.   https://glo.bo/2yUboHN #JornalOGlobo","2017-10-19T12:00:01+0000","link","https://glo.bo/2yUboHN","115230991849922_1836903263016011",NA,678,120,29,678,5,299,45,2,1
"115230991849922","O Globo","""Descontextualizaram a minha fala, fazendo parecer que eu estava dizendo que não existe menina e menino. Na realidade, o que eu estava falando era que não deveria existir diferença entre brinquedos para menina e brinquedos para menino"", explica o artista Nino de Barros.    https://glo.bo/2yzc1n9 #JornalOGlobo","2017-10-19T11:40:02+0000","link","https://glo.bo/2yzc1n9","115230991849922_1836847163021621",NA,3375,2540,1373,3375,998,139,48,148,3132
"115230991849922","O Globo","O prefeito proibiu a exibição da polêmica exposição no Museu de Arte do Rio.  https://glo.bo/2yyFBZT #JornalOGlobo  Via: Ancelmo Gois","2017-10-19T11:20:01+0000","link","https://glo.bo/2yyFBZT","115230991849922_1836800779692926",NA,1013,843,113,1013,419,392,12,5,192
"115230991849922","O Globo","A ideia é diluir o aumento que marca a mudança de faixa etária: hoje ele é aplicado de uma só vez, quando o beneficiário completa 59 anos.  https://glo.bo/2yU6Tgn  #JornalOGlobo","2017-10-19T11:00:00+0000","link","https://glo.bo/2yU6Tgn","115230991849922_1836828713023466",NA,171,22,96,171,3,0,5,6,68
"115230991849922","O Globo","Uma fumaça escura chama a atenção de moradores de Copacabana, onde um incêndio atinge um apartamento no segundo andar de um prédio. Saiba mais: https://glo.bo/2yy49SR  #JornalOGlobo","2017-10-19T10:45:00+0000","video","https://www.facebook.com/jornaloglobo/videos/1836835886356082/","115230991849922_1836835886356082",NA,611,33,135,611,3,0,133,126,5
"115230991849922","O Globo","Prédio fica na esquina das Ruas Raul Pompeia e Joaquim Nabuco.  https://glo.bo/2yy49SR #JornalOGlobo","2017-10-19T10:26:55+0000","link","https://glo.bo/2yy49SR","115230991849922_1836834416356229",NA,161,8,38,161,0,0,48,48,0
"115230991849922","O Globo","Roberto conta que dá preferência a pessoas com problemas financeiros ou que têm dificuldades para se locomover. ""Me faz bem"", diz. <3  https://glo.bo/2yy6H3a #JornalOGlobo","2017-10-19T10:20:01+0000","link","https://glo.bo/2yy6H3a","115230991849922_1836795133026824",NA,9124,490,1529,9124,2112,8,113,1,0
"115230991849922","O Globo","A receita para garantir o placar foi a mesma da primeira denúncia: liberação de emendas, encontro com parlamentares e mapeamento voto a voto.   https://glo.bo/2yyLm9U","2017-10-19T10:00:24+0000","link","https://glo.bo/2yyLm9U","115230991849922_1836812249691779",NA,159,64,21,159,1,10,3,3,26
"115230991849922","O Globo","Prefeitura quer reduzir orçamento de unidades em 2018, mas já não há  67% da lista de remédios na rede básica. No Salgado Filho, pacientes são internados no corredor da emergência. https://glo.bo/2yTbAai #JornalOGlobo","2017-10-19T09:41:00+0000","link","https://glo.bo/2yTbAai","115230991849922_1836789926360678",NA,394,194,331,394,1,4,4,186,193
"115230991849922","O Globo","Temer disse que vai manter o número que foi divulgado pela Câmara: https://glo.bo/2yUEtmq #JornalOGlobo","2017-10-19T09:21:15+0000","link","https://glo.bo/2yUEtmq","115230991849922_1836781999694804",NA,536,95,28,536,9,206,1,1,59
"115230991849922","O Globo","Bom dia! A Comissão de Constituição e Justiça da Câmara  rejeitou a segunda denúncia de Janot, por 39 a 26, em sessão marcada pela presença da tropa de choque do governo. Leia mais em oglobo.globo.com #JornalOGlobo","2017-10-19T09:09:46+0000","photo","https://www.facebook.com/jornaloglobo/photos/a.123958997643788.9532.115230991849922/1836776169695387/?type=3","115230991849922_1836776816361989",NA,206,47,54,206,3,3,1,8,40
"115230991849922","O Globo","Dislexia afeta cerca de 700 milhões de pessoas no mundo. https://glo.bo/2x5nskQ #JornalOGlobo","2017-10-19T09:00:00+0000","link","https://glo.bo/2x5nskQ","115230991849922_1835840756455595",NA,1525,223,665,1525,63,1,182,3,0
"115230991849922","O Globo","Pesquisadores ainda avaliam métodos de erradicação das colônias. https://glo.bo/2hPT2MO #JornalOGlobo","2017-10-19T08:30:00+0000","link","https://glo.bo/2hPT2MO","115230991849922_1835853549787649",NA,98,13,15,98,0,0,14,15,1
"115230991849922","O Globo","Peça retrata a rainha Ankhesenpepi II. https://glo.bo/2hOg1bl #JornalOGlobo","2017-10-19T08:00:00+0000","link","https://glo.bo/2hOg1bl","115230991849922_1835855063120831",NA,507,9,38,507,20,0,21,0,0
"115230991849922","O Globo","Obra do artista holandês Joep van Lieshout foi considerada 'explícita sexualmente'. https://glo.bo/2x4W9qL #JornalOGlobo","2017-10-19T07:00:00+0000","link","https://glo.bo/2x4W9qL","115230991849922_1836003879772616",NA,236,121,34,236,65,12,3,1,45
"115230991849922","O Globo","Longa estreia em 24 de maio de 2018. https://glo.bo/2x5wH4x #JornalOGlobo","2017-10-19T06:00:00+0000","link","https://glo.bo/2x5wH4x","115230991849922_1835603413145996",NA,87,5,8,87,0,0,1,0,0
"115230991849922","O Globo","Diplomata norte-coreano afirma que EUA estão 'frenéticos para ilegalizar nosso desenvolvimento no espaço sideral'. https://glo.bo/2hMKKFN #JornalOGlobo","2017-10-19T05:00:00+0000","link","https://glo.bo/2hMKKFN","115230991849922_1835797603126577",NA,194,65,18,194,8,37,7,1,13
"115230991849922","O Globo","Cantor foi tocado pelo livro da amiga que soube entender sua ‘estranheza’. https://glo.bo/2hNpI9M #JornalOGlobo","2017-10-19T04:00:00+0000","link","https://glo.bo/2hNpI9M","115230991849922_1835830723123265",NA,635,70,18,635,49,23,3,1,4
"115230991849922","O Globo","Nova Naomi Campbell ? https://glo.bo/2hNar8U #JornalOGlobo","2017-10-19T03:30:00+0000","link","https://glo.bo/2hNar8U","115230991849922_1835823743123963",NA,230,24,11,230,29,8,8,0,0
"115230991849922","O Globo","Crivella tinha pedido desapropriação da Emoções, um dos maiores redutos de funk do Rio. https://glo.bo/2hNSdnL #JornalOGlobo (via blog Gente Boa)","2017-10-19T03:00:00+0000","link","https://glo.bo/2hNSdnL","115230991849922_1835803816459289",NA,360,62,31,360,70,25,7,6,75
"115230991849922","O Globo","As modelos já tiveram amizade questionada e hoje lutam pela autoaceitação. https://glo.bo/2hPw1tw #JornalOGlobo","2017-10-19T02:40:00+0000","link","https://glo.bo/2hPw1tw","115230991849922_1836401953066142",NA,691,42,12,691,37,7,1,1,0
"115230991849922","O Globo","Acidente de bicicleta deixa músico britânico incapaz de se apresentar em sete shows na Ásia. https://glo.bo/2x5HITl #JornalOGlobo","2017-10-19T02:20:00+0000","link","https://glo.bo/2x5HITl","115230991849922_1836398453066492",NA,124,10,11,124,1,4,36,59,0
"115230991849922","O Globo","Seja bem-vinda, Baddie. https://glo.bo/2x68MSy #JornalOGlobo","2017-10-19T01:59:00+0000","link","https://glo.bo/2x68MSy","115230991849922_1836336773072660",NA,253,12,19,253,26,18,2,0,1
"115230991849922","O Globo","Órgão repudiou agressão sofrida por médica detro de unidade em Nova Iguaçu. https://glo.bo/2x52Bhn #JornalOGlobo","2017-10-19T01:40:00+0000","link","https://glo.bo/2x52Bhn","115230991849922_1836389596400711",NA,1223,253,123,1223,5,11,60,134,288
"115230991849922","O Globo","Tucano recebe ultimato de integrantes da direção do partido, que votaram por sua volta ao Senado. https://glo.bo/2x75lLq #JornalOGlobo","2017-10-19T01:18:22+0000","link","https://glo.bo/2x75lLq","115230991849922_1836473276392343",NA,147,86,17,147,2,47,1,1,65
"115230991849922","O Globo","Não ter filhos menores de 5 anos e ""nem problemas familiares que a obriguem a faltar o serviço"" é outra exigência. https://glo.bo/2x6YRfB #JornalOGlobo","2017-10-19T01:10:00+0000","link","https://glo.bo/2x6YRfB","115230991849922_1836388103067527",NA,5344,4718,2471,5344,120,4847,998,486,5967
"115230991849922","O Globo","Ele havia feito promessa se publicação fosse compartilhada mil vezes https://glo.bo/2x6lUqM #JornalOGlobo","2017-10-19T00:50:00+0000","link","https://glo.bo/2x6lUqM","115230991849922_1836010933105244",NA,218,13,18,218,2,80,1,0,0
"115230991849922","O Globo","Apresentadora de TV diz que candidatura seria 'passo importante para transformar país. 'https://glo.bo/2x5tXEj #JornalOGlobo","2017-10-19T00:30:00+0000","link","https://glo.bo/2x5tXEj","115230991849922_1836189613087376",NA,144,14,5,144,6,12,1,0,1
"115230991849922","O Globo","Foto foi tirada no Parque Nacional das Emas, em Goiás. https://glo.bo/2x54V82 #JornalOGlobo","2017-10-19T00:30:00+0000","link","https://glo.bo/2x54V82","115230991849922_1835806409792363",NA,2282,73,117,2282,306,0,114,1,0
"115230991849922","O Globo","Os perfis dix são usados para postar material mais pessoal, só para os amigos selecionados. https://glo.bo/2hOsmMB #JornalOGlobo","2017-10-19T00:10:01+0000","link","https://glo.bo/2hOsmMB","115230991849922_1836261156413555",NA,29,8,4,29,1,1,2,0,0
"115786371936","revista piauí","Uma conversa com Paulo Henriques Britto, poeta e contista premiado e um dos principais tradutores brasileiros vivos. ""No fim das contas, o desmanche é o meu tema. O que constitui nossa realidade, na verdade, é muito frágil, deixa de existir sem mais nem menos"", diz Britto. Entrevista para o site da piauí.","2017-10-19T18:37:55+0000","link","http://piaui.folha.uol.com.br/uma-vida-em-traducao/","115786371936_10154885193616937",NA,124,7,49,124,14,0,2,0,0
"115786371936","revista piauí","""O discurso da diretora de Vazante é frágil, produzindo a si como vítima e desenhando um cenário dantesco que os vídeos podem desmentir"". Juliano Gomes responde ao texto de Daniela Thomas sobre a reação ao seu filme.","2017-10-19T15:21:58+0000","link","http://piaui.folha.uol.com.br/o-movimento-branco/","115786371936_10154884668556937",NA,148,10,81,148,8,0,4,0,0
